,label,channels,delivery_method,show_map,user_type,has_logo,org_facebook,sale_duration,sale_duration2,event_created_to_end,num_ticket_type,median_ticket_cost,total_tickets_sold,nan_delivery_method,nan_org_facebook,nan_num_ticket_type,nan_median_ticket_cost,payout_type_CHECK,payout_type_MISSING
12162,Fraud,0,0.0,1,3,0,0.0,0.0,0,0,1.0,188.01,19,False,False,False,False,0,0
12171,Not Fraud,12,0.0,1,1,1,0.0,11.0,12,12,1.0,10.0,9,False,False,False,False,1,0
12172,Not Fraud,5,0.0,1,3,1,16.0,13.0,13,13,1.0,7.0,4,False,False,False,False,0,0
12177,Not Fraud,4,0.0,1,3,0,0.0,10.0,10,10,1.0,32.08,2,False,False,False,False,0,0
12183,Not Fraud,13,1.0,0,3,1,41.0,2.0,2,3,1.0,32.08,2,False,False,False,False,0,0
12192,Not Fraud,8,0.0,1,4,1,38.0,10.0,10,10,1.0,75.0,1,False,False,False,False,1,0
12202,Not Fraud,0,0.0,0,3,1,8.0,4.0,4,4,1.0,130.61,1,False,False,False,False,0,0
12203,Not Fraud,8,0.0,1,3,1,15.0,12.0,12,12,3.0,10.0,15,False,False,False,False,0,0
12205,Not Fraud,8,0.0,1,3,1,8.0,13.0,13,14,1.0,10.0,3,False,False,False,False,1,0
12208,Not Fraud,5,1.0,1,1,0,0.0,5.0,5,5,3.0,10.0,130,False,False,False,False,1,0
12225,Fraud,0,0.0,1,1,0,0.0,1.0,1,1,1.0,1400.0,0,False,False,False,False,0,0
12228,Not Fraud,5,0.0,1,1,1,0.0,12.0,12,13,1.0,10.0,18,False,False,False,False,0,0
12233,Not Fraud,6,0.0,1,3,1,18.0,8.0,8,8,1.0,0.0,5,False,False,False,False,0,0
12234,Not Fraud,12,1.0,1,3,1,0.0,4.0,4,4,1.0,3.73,69,False,False,False,False,1,0
12240,Fraud,5,0.0,1,1,1,0.0,13.0,13,14,2.0,102.5,0,False,False,False,False,0,0
12242,Fraud,0,0.0,1,1,0,0.0,1.0,1,2,1.0,20.0,0,False,False,False,False,0,1
12251,Not Fraud,11,0.0,1,1,1,0.0,8.0,8,8,1.0,100.0,2,False,False,False,False,1,0
12264,Not Fraud,0,1.0,1,3,1,14.0,9.0,9,9,2.0,4.91,4,False,False,False,False,0,0
12276,Fraud,0,0.0,1,1,0,0.0,-1.0,-1,0,2.0,50.5,1,False,False,False,False,0,0
12277,Fraud,11,0.0,1,1,1,0.0,5.0,5,5,1.0,450.0,0,False,False,False,False,0,0
12287,Not Fraud,4,0.0,1,3,1,0.0,6.0,6,6,1.0,20.0,46,False,False,False,False,0,0
12293,Not Fraud,8,0.0,0,3,0,16.0,8.0,8,8,2.0,5.0,23,False,False,False,False,0,0
12294,Not Fraud,5,0.0,1,4,1,14.0,8.0,8,8,4.0,16.35,123,False,False,False,False,0,0
12295,Not Fraud,12,1.0,1,3,1,0.0,2.0,2,2,1.0,5.0,115,False,False,False,False,1,0
12296,Not Fraud,5,0.0,1,1,1,0.0,0.0,0,13,2.0,46.26,2,False,False,False,False,0,0
12301,Not Fraud,6,0.0,1,3,1,7.0,4.0,4,4,1.0,10.0,1,False,False,False,False,1,0
12303,Fraud,6,0.0,1,1,1,0.0,5.0,5,6,2.0,56.0,0,False,False,False,False,0,1
12306,Not Fraud,0,0.0,0,4,1,0.0,7.0,7,7,1.0,200.29,1,False,False,False,False,0,0
12311,Fraud,0,0.0,1,1,1,0.0,2.0,2,2,4.0,237.5,0,False,False,False,False,0,0
12315,Not Fraud,5,3.0,1,1,1,10.0,6.0,6,6,1.0,10.0,3,False,False,False,False,0,0
12321,Not Fraud,13,0.0,1,1,1,13.0,3.0,3,6,1.0,25.0,3,False,False,False,False,0,0
12344,Not Fraud,0,0.0,1,3,1,0.0,11.0,11,12,4.0,53.345,48,False,False,False,False,0,0
12358,Not Fraud,11,0.0,1,3,1,10.0,10.0,10,10,2.0,10.0,15,False,False,False,False,1,0
12397,Not Fraud,8,0.0,1,3,1,14.0,10.0,10,10,1.0,0.0,48,False,False,False,False,0,0
12403,Not Fraud,0,0.0,1,3,1,0.0,13.0,13,13,3.0,17.91,29,False,False,False,False,0,0
12417,Not Fraud,8,0.0,1,1,1,7.0,13.0,14,14,3.0,45.0,1,False,False,False,False,0,0
12425,Fraud,0,0.0,0,1,1,999.0,0.0,0,0,1.0,45.0,2,False,True,False,False,0,1
12427,Not Fraud,0,1.0,1,1,1,0.0,3.0,3,3,3.0,84.0,14,False,False,False,False,0,0
12429,Not Fraud,0,0.0,0,1,1,0.0,7.0,7,7,1.0,30.0,2,False,False,False,False,0,0
12433,Not Fraud,5,0.0,0,1,1,4.0,12.0,12,14,5.0,200.0,6,False,False,False,False,0,0
12437,Fraud,0,0.0,1,4,0,0.0,6.0,6,8,3.0,75.0,0,False,False,False,False,0,0
12439,Fraud,5,0.0,1,3,1,0.0,2.0,2,3,1.0,200.0,1,False,False,False,False,0,0
12446,Not Fraud,0,0.0,1,3,1,9.0,8.0,8,8,1.0,2.77,4,False,False,False,False,0,0
12452,Not Fraud,0,1.0,1,3,1,24.0,9.0,9,9,1.0,265.0,24,False,False,False,False,1,0
12455,Not Fraud,0,0.0,0,4,0,13.0,2.0,2,3,1.0,279.96,1,False,False,False,False,0,0
12457,Fraud,5,0.0,1,1,1,0.0,3.0,3,5,1.0,65.0,0,False,False,False,False,0,0
12458,Not Fraud,0,0.0,0,4,1,0.0,0.0,0,0,2.0,50.0,100,False,False,False,False,0,0
12465,Not Fraud,0,0.0,1,3,1,13.0,6.0,6,6,3.0,60.0,11,False,False,False,False,0,0
12467,Not Fraud,12,0.0,1,1,1,10.0,13.0,13,13,1.0,10.0,8,False,False,False,False,0,0
12469,Fraud,0,0.0,1,1,0,0.0,3.0,3,4,1.0,60.0,0,False,False,False,False,0,1
12483,Fraud,0,0.0,1,1,1,0.0,1.0,1,2,2.0,75.0,0,False,False,False,False,0,0
12487,Not Fraud,8,1.0,1,4,1,0.0,10.0,10,11,1.0,25.0,4,False,False,False,False,0,0
12489,Not Fraud,8,1.0,1,4,1,26.0,12.0,12,13,3.0,15.0,18,False,False,False,False,0,0
12491,Not Fraud,6,1.0,1,3,1,39.0,4.0,4,5,2.0,3.5,25,False,False,False,False,0,0
12493,Not Fraud,0,0.0,1,3,1,0.0,9.0,9,9,1.0,3.73,1,False,False,False,False,1,0
12494,Not Fraud,0,0.0,0,1,1,14.0,5.0,5,5,1.0,17.91,7,False,False,False,False,1,0
12495,Fraud,8,0.0,1,3,1,10.0,8.0,8,8,5.0,250.0,0,False,False,False,False,0,0
12496,Fraud,5,1.0,1,3,1,18.0,7.0,7,7,4.0,85.0,0,False,False,False,False,0,1
12497,Not Fraud,0,0.0,1,3,1,20.0,6.0,6,10,12.0,14.0,13,False,False,False,False,0,0
12498,Fraud,0,0.0,1,1,0,0.0,0.0,0,1,6.0,250.0,0,False,False,False,False,0,1
12513,Not Fraud,5,1.0,1,3,0,0.0,11.0,11,11,4.0,72.5,155,False,False,False,False,0,0
12520,Fraud,11,0.0,0,3,0,0.0,0.0,7,7,2.0,250.0,2,False,False,False,False,0,0
12521,Fraud,11,0.0,0,3,0,0.0,0.0,0,0,2.0,250.0,3,False,False,False,False,0,0
12522,Not Fraud,8,0.0,1,3,0,0.0,3.0,3,3,1.0,22.63,4,False,False,False,False,0,0
12533,Not Fraud,8,1.0,1,4,1,0.0,13.0,13,13,3.0,120.0,29,False,False,False,False,0,0
12539,Fraud,5,0.0,0,1,0,0.0,1.0,1,0,1.0,0.0,0,False,False,False,False,0,0
12540,Fraud,5,0.0,0,1,0,0.0,4.0,4,4,1.0,0.0,0,False,False,False,False,0,0
12546,Not Fraud,6,0.0,1,4,1,0.0,13.0,13,13,2.0,30.0,18,False,False,False,False,1,0
12565,Not Fraud,11,0.0,1,1,1,0.0,11.0,11,11,1.0,10.29,1,False,False,False,False,0,0
12582,Not Fraud,11,1.0,1,3,1,0.0,1.0,1,1,3.0,27.54,1,False,False,False,False,0,0
12583,Not Fraud,0,0.0,0,1,0,8.0,0.0,0,2,29.0,140.0,29,False,False,False,False,0,0
12586,Not Fraud,6,1.0,1,3,0,0.0,4.0,4,4,1.0,15.0,98,False,False,False,False,0,0
12589,Not Fraud,6,1.0,0,3,0,14.0,10.0,10,10,2.0,38.7,1,False,False,False,False,0,0
12592,Not Fraud,6,1.0,0,3,0,14.0,10.0,10,10,2.0,38.7,2,False,False,False,False,0,0
12594,Not Fraud,5,0.0,1,1,1,0.0,4.0,4,4,3.0,50.0,6,False,False,False,False,0,0
12595,Not Fraud,8,0.0,1,4,1,0.0,12.0,12,12,3.0,10.0,12,False,False,False,False,0,0
12602,Fraud,0,0.0,0,1,1,999.0,0.0,0,1,1.0,0.0,0,False,True,False,False,0,0
12613,Not Fraud,8,0.0,1,4,0,0.0,5.0,5,5,1.0,40.0,11,False,False,False,False,0,0
12617,Not Fraud,6,0.0,1,1,1,0.0,3.0,3,3,1.0,10.0,4,False,False,False,False,0,0
12619,Not Fraud,8,1.0,1,3,1,0.0,10.0,10,10,4.0,6.095,6,False,False,False,False,1,0
12621,Not Fraud,13,1.0,1,3,1,0.0,7.0,7,7,3.0,20.0,6,False,False,False,False,0,0
12625,Not Fraud,5,0.0,1,1,0,0.0,6.0,6,6,1.0,36.81,5,False,False,False,False,0,0
12639,Fraud,6,0.0,0,3,1,0.0,0.0,0,1,1.0,140.76,2,False,False,False,False,0,0
12646,Not Fraud,6,1.0,1,4,1,9.0,11.0,11,11,1.0,8.46,3,False,False,False,False,0,0
12647,Fraud,5,0.0,1,1,0,0.0,1.0,1,1,1.0,40.0,108,False,False,False,False,0,0
12651,Not Fraud,4,0.0,1,3,1,18.0,5.0,7,7,1.0,40.0,2,False,False,False,False,1,0
12656,Not Fraud,6,0.0,1,4,0,0.0,6.0,6,6,2.0,25.0,2,False,False,False,False,0,0
12661,Not Fraud,0,0.0,1,3,1,16.0,14.0,14,14,1.0,25.0,10,False,False,False,False,0,0
12668,Not Fraud,6,0.0,0,1,1,0.0,9.0,9,9,3.0,400.0,7,False,False,False,False,0,0
12683,Fraud,8,0.0,1,1,1,0.0,1.0,1,0,1.0,200.0,0,False,False,False,False,0,0
12685,Fraud,5,0.0,1,1,1,0.0,1.0,1,0,1.0,200.0,0,False,False,False,False,0,0
12687,Not Fraud,5,0.0,1,1,1,20.0,6.0,7,14,2.0,25.0,14,False,False,False,False,0,0
12688,Fraud,11,0.0,1,1,1,0.0,1.0,1,2,3.0,250.0,0,False,False,False,False,0,0
12689,Fraud,11,0.0,1,1,1,0.0,4.0,4,5,2.0,150.0,0,False,False,False,False,0,0
12707,Not Fraud,6,1.0,1,4,0,0.0,13.0,13,14,4.0,25.0,13,False,False,False,False,1,0
12722,Not Fraud,8,1.0,1,3,1,17.0,9.0,10,11,2.0,0.0,14,False,False,False,False,0,0
12725,Fraud,8,0.0,1,1,1,0.0,4.0,4,5,1.0,51.05,0,False,False,False,False,0,0
12736,Fraud,8,0.0,1,1,1,0.0,0.0,0,1,1.0,41.0,0,False,False,False,False,0,0
12741,Fraud,11,0.0,0,1,1,0.0,4.0,4,4,1.0,74.55,0,False,False,False,False,0,0
12749,Not Fraud,5,0.0,1,3,1,13.0,12.0,12,12,4.0,30.0,211,False,False,False,False,0,0
12750,Not Fraud,6,1.0,1,3,1,5.0,4.0,4,5,1.0,8.46,9,False,False,False,False,1,0
12754,Not Fraud,11,0.0,1,3,1,0.0,7.0,7,7,5.0,0.0,80,False,False,False,False,0,0
12755,Not Fraud,8,1.0,1,1,1,16.0,10.0,10,11,3.0,474.08,7,False,False,False,False,1,0
12759,Not Fraud,6,1.0,1,4,1,0.0,9.0,10,10,1.0,13.18,94,False,False,False,False,0,0
12762,Not Fraud,8,1.0,1,3,1,15.0,9.0,9,10,1.0,13.45,7,False,False,False,False,0,0
12764,Fraud,8,0.0,1,1,1,999.0,4.0,4,4,1.0,285.0,3,False,True,False,False,0,0
12780,Fraud,0,0.0,1,1,1,0.0,5.0,5,5,1.0,35.0,0,False,False,False,False,0,1
12786,Not Fraud,4,0.0,1,4,1,0.0,11.0,11,11,3.0,36.81,52,False,False,False,False,0,0
12805,Not Fraud,0,0.0,1,3,1,18.0,0.0,0,0,1.0,0.0,5,False,False,False,False,1,0
12811,Fraud,8,0.0,1,1,1,999.0,7.0,7,7,1.0,70.0,0,False,True,False,False,0,1
12820,Not Fraud,11,1.0,1,4,1,0.0,1.0,1,1,6.0,95.0,10,False,False,False,False,0,0
12821,Not Fraud,11,0.0,1,4,1,0.0,12.0,12,12,2.0,2.5,14,False,False,False,False,0,0
12823,Fraud,0,0.0,1,3,1,0.0,3.0,3,3,3.0,20.0,0,False,False,False,False,0,0
12827,Fraud,11,0.0,1,1,1,0.0,1.0,1,2,1.0,0.0,0,False,False,False,False,0,0
12828,Not Fraud,6,0.0,1,3,1,7.0,13.0,13,13,2.0,11.5,30,False,False,False,False,0,0
12830,Not Fraud,0,0.0,1,1,0,0.0,5.0,11,12,1.0,10.0,9,False,False,False,False,1,0
12837,Not Fraud,8,0.0,1,4,1,0.0,7.0,7,7,1.0,18.18,6,False,False,False,False,0,0
12841,Not Fraud,8,0.0,0,3,0,16.0,8.0,8,8,2.0,5.0,23,False,False,False,False,0,0
12848,Not Fraud,0,0.0,1,3,1,0.0,12.0,12,12,3.0,10.35,14,False,False,False,False,0,0
12876,Fraud,0,0.0,0,1,1,0.0,2.0,2,2,1.0,300.0,0,False,False,False,False,0,1
12894,Not Fraud,12,1.0,1,3,1,15.0,11.0,11,11,1.0,5.0,117,False,False,False,False,1,0
12902,Not Fraud,0,0.0,0,1,1,36.0,0.0,0,2,1.0,20.0,3,False,False,False,False,0,0
12905,Not Fraud,0,0.0,1,3,0,10.0,2.0,2,3,1.0,100.0,1,False,False,False,False,0,0
12907,Not Fraud,8,1.0,1,3,1,34.0,8.0,8,9,1.0,22.85,1,False,False,False,False,0,0
12917,Fraud,6,0.0,1,1,1,0.0,0.0,0,1,1.0,100.0,0,False,False,False,False,0,0
12925,Not Fraud,0,0.0,0,3,0,12.0,9.0,9,9,2.0,12.5,29,False,False,False,False,0,0
12927,Not Fraud,4,1.0,1,4,1,11.0,8.0,8,9,2.0,10.82,4,False,False,False,False,0,0
12930,Not Fraud,0,1.0,1,4,1,0.0,8.0,8,8,1.0,5.0,36,False,False,False,False,0,0
12932,Not Fraud,0,0.0,1,1,1,13.0,11.0,12,12,1.0,10.0,11,False,False,False,False,1,0
12935,Not Fraud,11,0.0,1,1,1,0.0,14.0,14,14,1.0,69.88,4,False,False,False,False,0,0
12940,Fraud,5,0.0,1,1,1,0.0,3.0,3,4,1.0,228.0,0,False,False,False,False,0,1
12941,Not Fraud,0,0.0,1,1,1,19.0,2.0,2,2,1.0,12.0,2,False,False,False,False,0,0
12947,Fraud,5,0.0,1,1,1,0.0,3.0,3,4,1.0,250.0,0,False,False,False,False,0,1
12955,Fraud,11,0.0,1,3,1,0.0,4.0,4,5,1.0,0.0,0,False,False,False,False,0,1
12959,Not Fraud,13,0.0,1,1,1,24.0,10.0,10,10,2.0,27.355,3,False,False,False,False,0,0
12961,Not Fraud,0,0.0,0,3,1,13.0,4.0,4,5,5.0,50.0,5,False,False,False,False,0,0
12963,Not Fraud,6,0.0,1,1,1,37.0,3.0,3,3,2.0,17.5,6,False,False,False,False,0,0
12965,Not Fraud,11,1.0,1,4,1,13.0,13.0,13,13,1.0,46.25,3,False,False,False,False,0,0
12966,Fraud,0,0.0,1,1,1,0.0,1.0,1,1,1.0,250.0,0,False,False,False,False,0,1
12971,Fraud,5,0.0,1,1,0,0.0,2.0,2,2,2.0,300.0,0,False,False,False,False,0,1
12973,Fraud,11,0.0,1,1,0,0.0,3.0,3,4,1.0,20.0,0,False,False,False,False,0,0
12977,Not Fraud,0,0.0,1,3,0,9.0,7.0,7,7,1.0,8.54,7,False,False,False,False,1,0
12978,Fraud,13,0.0,1,3,1,0.0,5.0,5,5,1.0,10.0,0,False,False,False,False,0,1
12981,Not Fraud,5,0.0,1,3,1,0.0,10.0,10,10,1.0,26.99,115,False,False,False,False,0,0
12983,Not Fraud,0,0.0,1,1,1,23.0,4.0,4,5,1.0,5.0,5,False,False,False,False,0,0
12984,Not Fraud,13,0.0,1,3,1,13.0,11.0,11,11,6.0,8.285,118,False,False,False,False,0,0
12988,Not Fraud,5,0.0,1,1,1,33.0,13.0,13,14,1.0,6.0,2,False,False,False,False,0,0
12990,Fraud,4,0.0,1,3,1,0.0,3.0,3,3,2.0,10.0,0,False,False,False,False,0,0
12995,Fraud,5,0.0,1,1,1,0.0,1.0,1,2,3.0,93.51,0,False,False,False,False,0,0
12997,Not Fraud,5,1.0,1,3,1,18.0,13.0,13,13,2.0,16.0,4,False,False,False,False,0,0
12998,Fraud,0,0.0,1,4,1,0.0,1.0,1,1,1.0,30.0,0,False,False,False,False,0,0
12999,Fraud,0,0.0,0,1,0,0.0,8.0,8,12,4.0,50.0,0,False,False,False,False,0,0
13018,Fraud,11,0.0,0,3,0,0.0,0.0,0,0,2.0,200.0,4,False,False,False,False,0,0
13024,Not Fraud,5,1.0,1,3,1,0.0,4.0,4,4,1.0,5.0,1,False,False,False,False,0,0
13027,Not Fraud,11,1.0,0,4,1,0.0,3.0,3,10,1.0,20.0,10,False,False,False,False,1,0
13047,Not Fraud,6,0.0,1,3,1,7.0,7.0,7,11,1.0,10.5,41,False,False,False,False,1,0
13071,Not Fraud,5,0.0,1,3,1,11.0,13.0,13,13,1.0,8.0,2,False,False,False,False,1,0
13073,Not Fraud,8,0.0,1,4,1,17.0,14.0,14,14,4.0,13.45,13,False,False,False,False,0,0
13078,Not Fraud,0,0.0,1,1,1,0.0,2.0,2,3,2.0,141.5,1,False,False,False,False,0,0
13081,Fraud,0,0.0,0,1,1,0.0,0.0,0,1,1.0,0.0,0,False,False,False,False,0,0
13085,Fraud,0,0.0,0,1,0,0.0,1.0,1,1,1.0,0.0,0,False,False,False,False,0,0
13111,Not Fraud,6,0.0,1,3,1,0.0,1.0,1,2,2.0,9.5,6,False,False,False,False,0,0
13113,Not Fraud,0,0.0,0,5,1,0.0,1.0,1,1,1.0,200.0,1,False,False,False,False,0,0
13117,Fraud,0,0.0,1,1,0,0.0,4.0,4,6,2.0,325.0,6,False,False,False,False,0,1
13119,Not Fraud,6,0.0,0,1,0,0.0,6.0,6,6,1.0,40.0,2,False,False,False,False,0,0
13120,Not Fraud,8,1.0,1,3,1,17.0,12.0,12,13,2.0,31.44,4,False,False,False,False,0,0
13121,Not Fraud,0,1.0,0,1,1,0.0,4.0,11,12,2.0,30.0,32,False,False,False,False,0,0
13134,Not Fraud,6,0.0,1,1,1,61.0,9.0,14,14,2.0,6.095,13,False,False,False,False,1,0
13137,Not Fraud,8,1.0,1,3,1,17.0,7.0,7,7,1.0,46.26,1,False,False,False,False,1,0
13143,Not Fraud,11,0.0,0,4,1,0.0,11.0,11,11,5.0,100.0,1,False,False,False,False,1,0
13148,Not Fraud,6,1.0,1,3,1,12.0,7.0,8,8,1.0,7.0,50,False,False,False,False,1,0
13154,Not Fraud,11,0.0,1,3,0,11.0,1.0,1,2,2.0,1497.5,1,False,False,False,False,0,0
13159,Not Fraud,5,0.0,1,3,1,8.0,8.0,8,8,1.0,15.0,9,False,False,False,False,0,0
13165,Not Fraud,4,0.0,1,4,1,0.0,11.0,11,11,1.0,10.0,87,False,False,False,False,1,0
13170,Not Fraud,0,1.0,0,4,1,0.0,1.0,1,8,2.0,17.5,3,False,False,False,False,0,0
13175,Not Fraud,6,0.0,1,3,1,0.0,2.0,2,2,1.0,10.0,20,False,False,False,False,0,0
13176,Not Fraud,8,0.0,0,4,1,29.0,10.0,13,13,1.0,32.08,6,False,False,False,False,0,0
13179,Fraud,6,0.0,1,1,1,0.0,6.0,6,6,2.0,175.0,0,False,False,False,False,0,0
13182,Not Fraud,4,1.0,0,3,1,0.0,10.0,10,10,1.0,20.0,15,False,False,False,False,0,0
13189,Fraud,5,0.0,0,1,1,0.0,1.0,1,2,1.0,250.0,1,False,False,False,False,0,0
13192,Fraud,6,0.0,1,1,1,0.0,2.0,2,2,1.0,20.0,0,False,False,False,False,0,1
13196,Fraud,0,0.0,1,1,0,0.0,0.0,0,1,1.0,20.0,0,False,False,False,False,0,1
13214,Not Fraud,0,0.0,1,4,1,7.0,13.0,13,14,1.0,20.0,72,False,False,False,False,1,0
13218,Not Fraud,5,0.0,1,1,1,5.0,10.0,10,10,6.0,4.205,91,False,False,False,False,0,0
13222,Fraud,0,0.0,1,4,1,0.0,0.0,0,0,1.0,995.0,0,False,False,False,False,0,1
13231,Not Fraud,6,1.0,1,3,1,18.0,8.0,8,8,3.0,22.63,71,False,False,False,False,0,0
13237,Fraud,0,0.0,1,1,1,0.0,4.0,4,5,1.0,70.0,0,False,False,False,False,0,1
13264,Not Fraud,8,1.0,0,3,1,0.0,13.0,13,13,1.0,90.0,6,False,False,False,False,0,0
13266,Not Fraud,6,0.0,1,1,1,0.0,2.0,2,3,2.0,32.5,9,False,False,False,False,0,0
13273,Not Fraud,8,0.0,1,3,0,12.0,4.0,4,4,1.0,25.0,4,False,False,False,False,0,0
13282,Not Fraud,8,0.0,0,3,0,16.0,8.0,8,8,2.0,5.0,23,False,False,False,False,0,0
13291,Not Fraud,4,0.0,1,4,1,18.0,7.0,7,8,5.0,10.0,3,False,False,False,False,0,0
13309,Fraud,0,0.0,1,1,1,0.0,7.0,7,8,1.0,149.0,0,False,False,False,False,0,0
13313,Not Fraud,4,0.0,1,3,1,17.0,5.0,6,6,1.0,20.0,2,False,False,False,False,0,0
13314,Not Fraud,0,0.0,1,3,0,6.0,11.0,11,11,1.0,60.0,2,False,False,False,False,0,0
13317,Not Fraud,11,0.0,0,3,1,0.0,5.0,5,5,1.0,10.0,26,False,False,False,False,0,0
13326,Not Fraud,8,1.0,1,3,1,18.0,11.0,11,11,2.0,8.955,42,False,False,False,False,0,0
13328,Not Fraud,6,0.0,1,3,0,49.0,9.0,9,9,7.0,24.0,58,False,False,False,False,0,0
13350,Not Fraud,0,1.0,1,3,1,8.0,7.0,7,7,3.0,200.0,3,False,False,False,False,0,0
13354,Not Fraud,5,1.0,0,4,1,6.0,1.0,2,2,1.0,250.0,1,False,False,False,False,0,0
13355,Not Fraud,4,0.0,1,3,1,0.0,10.0,10,10,1.0,22.85,2,False,False,False,False,0,0
13359,Not Fraud,5,0.0,1,4,1,22.0,11.0,11,11,1.0,10.0,11,False,False,False,False,0,0
13372,Not Fraud,8,0.0,1,4,1,0.0,13.0,13,13,1.0,17.91,1,False,False,False,False,0,0
13381,Not Fraud,0,0.0,1,3,0,13.0,14.0,14,14,1.0,74.61,1,False,False,False,False,1,0
13391,Not Fraud,8,1.0,1,3,0,12.0,14.0,14,14,3.0,75.0,34,False,False,False,False,0,0
13405,Not Fraud,0,0.0,0,4,1,999.0,8.0,9,9,1.0,50.0,1,False,True,False,False,0,0
13415,Not Fraud,8,0.0,1,4,1,37.0,7.0,7,8,1.0,10.0,2,False,False,False,False,0,0
13418,Not Fraud,5,0.0,1,3,1,0.0,9.0,9,10,1.0,20.0,1,False,False,False,False,0,0
13428,Not Fraud,0,1.0,1,3,1,0.0,14.0,14,14,2.0,13.605,32,False,False,False,False,0,0
13429,Not Fraud,8,0.0,1,3,1,0.0,12.0,12,12,1.0,32.08,2,False,False,False,False,1,0
13430,Not Fraud,11,0.0,1,1,0,0.0,7.0,7,7,1.0,0.0,11,False,False,False,False,0,0
13435,Not Fraud,5,0.0,0,3,1,23.0,10.0,10,11,1.0,10.0,182,False,False,False,False,0,0
13440,Not Fraud,0,0.0,1,1,1,0.0,13.0,13,14,1.0,9.0,6,False,False,False,False,0,0
13448,Not Fraud,0,1.0,0,3,1,0.0,6.0,6,8,1.0,20.0,216,False,False,False,False,0,0
13450,Not Fraud,0,1.0,1,3,1,0.0,10.0,10,10,1.0,8.46,66,False,False,False,False,1,0
13460,Not Fraud,0,0.0,1,1,0,0.0,0.0,0,3,1.0,350.0,5,False,False,False,False,0,0
13470,Not Fraud,0,1.0,1,3,1,0.0,11.0,11,13,4.0,5.0,621,False,False,False,False,0,0
13476,Not Fraud,0,1.0,1,3,1,0.0,11.0,11,11,1.0,20.0,100,False,False,False,False,1,0
13478,Not Fraud,6,1.0,0,1,1,0.0,3.0,3,4,1.0,2.99,1,False,False,False,False,0,0
13484,Not Fraud,0,0.0,1,3,1,19.0,1.0,1,1,1.0,8.46,24,False,False,False,False,0,0
13485,Not Fraud,5,0.0,0,4,1,14.0,8.0,8,8,3.0,0.0,6,False,False,False,False,0,0
13486,Not Fraud,0,0.0,0,1,1,8.0,0.0,1,2,1.0,5.59,1,False,False,False,False,0,0
13488,Fraud,0,0.0,1,1,0,0.0,0.0,0,2,1.0,31.5,0,False,False,False,False,0,1
13489,Fraud,8,1.0,1,3,0,0.0,999.0,12,12,1.0,500.0,0,False,False,False,False,0,1
13492,Not Fraud,0,0.0,1,3,1,59.0,13.0,13,13,2.0,17.5,15,False,False,False,False,0,0
13493,Not Fraud,0,0.0,1,4,1,10.0,2.0,3,3,1.0,59.0,18,False,False,False,False,0,0
13496,Not Fraud,0,0.0,1,3,1,10.0,10.0,11,11,1.0,16.0,7,False,False,False,False,1,0
13497,Fraud,0,0.0,1,1,0,0.0,4.0,4,4,2.0,20.0,0,False,False,False,False,0,0
13498,Fraud,0,0.0,1,1,0,0.0,1.0,1,1,6.0,100.0,0,False,False,False,False,0,0
13509,Not Fraud,6,1.0,0,4,1,10.0,12.0,12,12,5.0,10.0,1,False,False,False,False,0,0
13510,Not Fraud,6,0.0,0,1,1,0.0,11.0,11,11,3.0,95.0,45,False,False,False,False,1,0
13513,Not Fraud,6,1.0,1,3,0,0.0,2.0,2,2,1.0,10.0,10,False,False,False,False,0,0
13521,Not Fraud,4,0.0,0,3,1,0.0,8.0,8,8,1.0,5.0,3,False,False,False,False,0,0
13528,Not Fraud,6,0.0,1,4,0,0.0,9.0,9,10,1.0,7.0,58,False,False,False,False,0,0
13530,Not Fraud,0,0.0,0,3,1,0.0,12.0,12,13,1.0,13.45,28,False,False,False,False,0,0
13533,Not Fraud,12,0.0,1,3,0,0.0,10.0,10,10,1.0,12.0,5,False,False,False,False,1,0
13552,Fraud,11,0.0,0,3,0,0.0,0.0,0,0,2.0,250.0,6,False,False,False,False,0,0
13554,Fraud,11,0.0,0,1,0,0.0,1.0,1,4,1.0,0.0,0,False,False,False,False,0,0
13556,Not Fraud,11,0.0,0,4,1,0.0,11.0,11,11,4.0,17.5,72,False,False,False,False,1,0
13565,Not Fraud,5,0.0,0,1,1,0.0,8.0,8,9,1.0,15.0,21,False,False,False,False,0,0
13581,Not Fraud,0,0.0,0,3,1,0.0,7.0,7,8,1.0,170.0,2,False,False,False,False,0,0
13586,Not Fraud,0,0.0,0,3,1,8.0,5.0,5,5,1.0,46.01,1,False,False,False,False,0,0
13596,Not Fraud,0,0.0,0,3,1,0.0,0.0,0,0,1.0,1419.58,1,False,False,False,False,0,0
13615,Not Fraud,0,1.0,1,3,1,9.0,9.0,9,9,2.0,2.345,41,False,False,False,False,0,0
13620,Not Fraud,0,0.0,1,3,1,0.0,0.0,0,0,1.0,366.09,1,False,False,False,False,0,0
13621,Fraud,8,0.0,1,1,0,0.0,0.0,0,0,2.0,90.0,35,False,False,False,False,0,0
13622,Not Fraud,0,0.0,0,5,1,0.0,3.0,3,3,1.0,70.0,1,False,False,False,False,0,0
13625,Fraud,6,0.0,0,3,1,0.0,0.0,0,0,1.0,140.76,5,False,False,False,False,0,0
13626,Fraud,6,0.0,1,1,0,999.0,1.0,1,1,1.0,1200.0,4,False,True,False,False,0,1
