,channels,delivery_method,show_map,user_type,has_logo,org_facebook,sale_duration,sale_duration2,num_ticket_type,median_ticket_cost,total_tickets_sold,nan_delivery_method,nan_org_facebook,nan_num_ticket_type,nan_median_ticket_cost,payout_type_CHECK,payout_type_MISSING
12353,0,1.0,1,4,1,39.0,61.0,61,1.0,101.17,28,False,False,False,False,0,0
12354,11,1.0,1,3,1,14.0,51.0,53,1.0,80.0,27,False,False,False,False,0,0
12355,11,0.0,1,1,1,15.0,43.0,43,1.0,10.0,35,False,False,False,False,0,0
12356,0,1.0,1,3,1,11.0,999.0,45,19.0,12.02,273,False,False,False,False,0,0
12357,0,0.0,1,3,1,0.0,28.0,28,1.0,140.76,21,False,False,False,False,0,0
12358,11,0.0,1,3,1,10.0,10.0,10,2.0,10.0,15,False,False,False,False,1,0
12359,8,1.0,1,3,1,0.0,77.0,77,2.0,141.51,22,False,False,False,False,0,0
12360,0,1.0,1,3,1,0.0,29.0,29,2.0,46.26,89,False,False,False,False,0,0
12361,5,0.0,1,3,1,0.0,97.0,97,3.0,15.0,517,False,False,False,False,0,0
12362,8,1.0,1,3,1,0.0,176.0,176,2.0,180.45,2,False,False,False,False,1,0
12363,5,1.0,1,4,1,0.0,24.0,33,3.0,35.0,77,False,False,False,False,0,0
12364,0,0.0,1,4,1,5.0,44.0,52,2.0,12.5,2,False,False,False,False,0,0
12365,8,0.0,1,4,1,11.0,52.0,52,2.0,12.5,9,False,False,False,False,0,0
12366,6,0.0,1,3,1,11.0,41.0,41,1.0,10.0,78,False,False,False,False,0,0
12367,8,1.0,1,3,1,0.0,29.0,29,2.0,48.08,15,False,False,False,False,0,0
12368,5,0.0,1,3,1,17.0,16.0,16,1.0,40.0,17,False,False,False,False,0,0
12369,8,1.0,1,3,1,0.0,69.0,75,3.0,1584.75,14,False,False,False,False,0,0
12370,5,0.0,1,3,1,11.0,37.0,37,2.0,27.5,4,False,False,False,False,0,0
12371,8,0.0,1,4,1,0.0,30.0,30,1.0,375.0,1,False,False,False,False,0,0
12372,8,1.0,1,3,1,0.0,26.0,26,1.0,13.26,34,False,False,False,False,1,0
12373,5,0.0,1,4,1,18.0,20.0,35,3.0,10.0,21,False,False,False,False,0,0
12374,11,0.0,0,1,1,0.0,62.0,74,1.0,16.0,2,False,False,False,False,0,0
12375,0,0.0,1,1,0,0.0,52.0,53,1.0,15.0,227,False,False,False,False,0,0
12376,0,0.0,0,1,1,0.0,40.0,40,1.0,35.0,5,False,False,False,False,0,0
12377,5,1.0,1,3,1,17.0,26.0,26,1.0,90.19,5,False,False,False,False,0,0
12378,0,0.0,1,4,1,0.0,21.0,22,2.0,2.875,27,False,False,False,False,0,0
12379,8,0.0,1,4,1,0.0,33.0,33,1.0,15.0,4,False,False,False,False,0,0
12380,11,1.0,1,3,0,9.0,33.0,33,1.0,140.01,1,False,False,False,False,0,0
12381,8,0.0,1,4,1,0.0,39.0,39,3.0,247.0,15,False,False,False,False,0,0
12382,8,1.0,0,3,1,0.0,34.0,34,4.0,0.0,12,False,False,False,False,0,0
12383,6,0.0,0,1,1,39.0,56.0,82,9.0,10.0,4,False,False,False,False,0,0
12386,5,0.0,1,1,1,15.0,60.0,60,1.0,8.0,1,False,False,False,False,1,0
12388,13,0.0,1,3,1,21.0,33.0,58,5.0,25.0,522,False,False,False,False,0,0
12389,5,1.0,1,3,1,10.0,66.0,150,12.0,8.0,1454,False,False,False,False,0,0
12390,6,0.0,1,1,1,39.0,69.0,88,9.0,6.0,2,False,False,False,False,0,0
12391,8,0.0,1,4,1,0.0,14.0,14,2.0,4.27,21,False,False,False,False,0,0
12392,5,0.0,1,1,1,0.0,4.0,4,1.0,5.0,2,False,False,False,False,1,0
12393,0,1.0,1,3,1,61.0,50.0,50,4.0,24.285,26,False,False,False,False,0,0
12394,8,0.0,1,3,1,13.0,32.0,32,3.0,0.0,34,False,False,False,False,0,0
12395,6,0.0,1,4,1,22.0,18.0,18,1.0,25.0,7,False,False,False,False,0,0
12396,8,0.0,1,4,1,0.0,134.0,134,2.0,282.995,7,False,False,False,False,0,0
12397,8,0.0,1,3,1,14.0,10.0,10,1.0,0.0,48,False,False,False,False,0,0
12398,6,0.0,1,4,1,18.0,278.0,278,1.0,8.0,12,False,False,False,False,0,0
12399,6,1.0,1,3,1,12.0,94.0,94,2.0,46.255,18,False,False,False,False,0,0
12400,8,0.0,1,1,1,37.0,54.0,54,3.0,25.0,7,False,False,False,False,0,0
12401,0,0.0,1,1,1,0.0,53.0,53,1.0,25.0,67,False,False,False,False,1,0
12402,0,0.0,1,3,1,0.0,44.0,44,4.0,15.0,98,False,False,False,False,1,0
12403,0,0.0,1,3,1,0.0,13.0,13,3.0,17.91,29,False,False,False,False,0,0
12404,11,1.0,1,3,0,34.0,149.0,149,5.0,190.57,497,False,False,False,False,0,0
12405,0,0.0,1,1,1,16.0,67.0,67,1.0,10.0,4,False,False,False,False,0,0
12406,0,1.0,1,1,1,0.0,107.0,107,7.0,8.51,18,False,False,False,False,1,0
12407,0,1.0,1,4,1,18.0,9.0,9,1.0,260.0,1,False,False,False,False,0,0
12408,0,0.0,1,1,1,17.0,50.0,52,1.0,8.46,2,False,False,False,False,0,0
12409,6,0.0,1,3,1,0.0,44.0,44,1.0,12.0,2,False,False,False,False,0,0
12410,0,0.0,1,3,0,14.0,39.0,42,4.0,5.0,73,False,False,False,False,0,0
12411,8,1.0,1,3,1,14.0,31.0,31,7.0,50.0,25,False,False,False,False,0,0
12412,0,0.0,0,1,1,0.0,34.0,34,2.0,375.0,0,False,False,False,False,0,1
12413,0,0.0,1,1,1,0.0,14.0,40,1.0,93.01,1,False,False,False,False,0,0
12414,0,0.0,1,3,1,0.0,16.0,16,1.0,50.0,5,False,False,False,False,0,0
12415,5,0.0,1,1,1,20.0,14.0,15,1.0,10.0,3,False,False,False,False,1,0
12416,12,1.0,1,3,1,15.0,83.0,83,2.0,13.26,25,False,False,False,False,1,0
12417,8,0.0,1,1,1,7.0,13.0,14,3.0,45.0,1,False,False,False,False,0,0
12418,0,1.0,1,3,0,11.0,24.0,25,1.0,13.45,147,False,False,False,False,0,0
12419,0,0.0,0,1,1,0.0,39.0,39,1.0,45.0,8,False,False,False,False,1,0
12420,0,0.0,1,3,0,0.0,74.0,74,4.0,11.5,24,False,False,False,False,1,0
12421,8,0.0,1,1,1,15.0,81.0,81,1.0,32.08,1,False,False,False,False,1,0
12422,11,0.0,1,3,1,11.0,115.0,115,3.0,27.21,146,False,False,False,False,0,0
12423,5,0.0,1,4,1,33.0,72.0,72,1.0,18.78,2,False,False,False,False,0,0
12424,5,1.0,1,3,1,17.0,24.0,24,2.0,10.0,21,False,False,False,False,0,0
12425,0,0.0,0,1,1,999.0,0.0,0,1.0,45.0,2,False,True,False,False,0,1
12426,5,0.0,1,4,1,37.0,16.0,16,1.0,10.0,4,False,False,False,False,0,0
12427,0,1.0,1,1,1,0.0,3.0,3,3.0,84.0,14,False,False,False,False,0,0
12428,0,0.0,0,1,1,999.0,40.0,40,1.0,49.0,0,False,True,False,False,0,1
12429,0,0.0,0,1,1,0.0,7.0,7,1.0,30.0,2,False,False,False,False,0,0
12430,0,0.0,1,4,1,0.0,31.0,31,1.0,35.0,2,False,False,False,False,0,0
12431,5,1.0,1,3,1,0.0,90.0,90,1.0,40.0,8,False,False,False,False,0,0
12432,4,1.0,1,3,1,22.0,5.0,17,1.0,25.47,135,False,False,False,False,0,0
12433,5,0.0,0,1,1,4.0,12.0,12,5.0,200.0,6,False,False,False,False,0,0
12434,4,0.0,1,3,1,17.0,43.0,58,1.0,100.0,14,False,False,False,False,0,0
12435,0,1.0,1,1,1,0.0,21.0,21,1.0,18.0,44,False,False,False,False,0,0
12436,6,1.0,1,3,1,0.0,43.0,43,2.0,12.5,12,False,False,False,False,0,0
12437,0,0.0,1,4,0,0.0,6.0,6,3.0,75.0,0,False,False,False,False,0,0
12438,5,1.0,1,1,1,0.0,50.0,50,2.0,1.865,112,False,False,False,False,0,0
12439,5,0.0,1,3,1,0.0,2.0,2,1.0,200.0,1,False,False,False,False,0,0
12440,13,0.0,1,1,1,0.0,999.0,99,1.0,328.0,0,False,False,False,False,0,1
12441,11,0.0,0,1,1,999.0,0.0,0,1.0,20.0,5,False,True,False,False,0,0
12442,4,1.0,1,3,1,16.0,41.0,41,1.0,36.97,22,False,False,False,False,0,0
12443,11,0.0,1,1,1,0.0,101.0,103,1.0,22.85,4,False,False,False,False,0,0
12444,11,1.0,0,3,1,0.0,27.0,27,1.0,75.0,33,False,False,False,False,0,0
12445,0,1.0,1,3,1,13.0,50.0,50,1.0,51.05,89,False,False,False,False,0,0
12446,0,0.0,1,3,1,9.0,8.0,8,1.0,2.77,4,False,False,False,False,0,0
12447,8,0.0,1,1,1,0.0,46.0,46,2.0,40.0,2,False,False,False,False,0,0
12448,8,1.0,0,4,1,22.0,58.0,58,1.0,69.51,4,False,False,False,False,0,0
12449,5,1.0,1,4,1,0.0,14.0,14,1.0,11.01,7,False,False,False,False,0,0
12450,4,0.0,1,3,1,19.0,38.0,38,1.0,8.46,9,False,False,False,False,0,0
12451,0,0.0,1,4,1,0.0,41.0,41,1.0,46.26,181,False,False,False,False,0,0
12452,0,1.0,1,3,1,24.0,9.0,9,1.0,265.0,24,False,False,False,False,1,0
12453,0,0.0,1,3,0,0.0,44.0,44,2.0,74.21,55,False,False,False,False,0,0
12454,8,1.0,1,3,1,0.0,29.0,34,1.0,4.05,1,False,False,False,False,0,0
12455,0,0.0,0,4,0,13.0,2.0,2,1.0,279.96,1,False,False,False,False,0,0
12457,5,0.0,1,1,1,0.0,3.0,3,1.0,65.0,0,False,False,False,False,0,0
12458,0,0.0,0,4,1,0.0,0.0,0,2.0,50.0,100,False,False,False,False,0,0
12459,6,1.0,1,4,1,28.0,14.0,14,9.0,22.97,14,False,False,False,False,0,0
12462,8,0.0,1,1,1,0.0,76.0,76,1.0,8.46,8,False,False,False,False,1,0
12463,5,1.0,1,3,1,0.0,52.0,71,6.0,38.96,30,False,False,False,False,0,0
12464,6,0.0,1,3,1,14.0,72.0,77,2.0,22.5,381,False,False,False,False,0,0
12465,0,0.0,1,3,1,13.0,6.0,6,3.0,60.0,11,False,False,False,False,0,0
12466,11,0.0,1,3,1,32.0,40.0,40,2.0,4.5,11,False,False,False,False,0,0
12467,12,0.0,1,1,1,10.0,13.0,13,1.0,10.0,8,False,False,False,False,0,0
12469,0,0.0,1,1,0,0.0,3.0,3,1.0,60.0,0,False,False,False,False,0,1
12470,11,0.0,1,1,1,0.0,66.0,66,1.0,0.0,5,False,False,False,False,0,0
12471,11,1.0,1,1,1,0.0,66.0,67,2.0,20.0,3,False,False,False,False,1,0
12472,5,0.0,1,1,1,0.0,35.0,35,1.0,20.0,2,False,False,False,False,0,0
12473,4,0.0,1,1,1,0.0,30.0,30,1.0,18.0,4,False,False,False,False,1,0
12474,13,0.0,1,1,1,0.0,23.0,23,1.0,10.0,12,False,False,False,False,0,0
12476,0,0.0,1,3,1,0.0,40.0,40,1.0,100.0,0,False,False,False,False,0,1
12477,8,1.0,1,1,1,0.0,28.0,28,1.0,2366.55,1,False,False,False,False,1,0
12478,11,1.0,1,3,1,9.0,59.0,59,3.0,15.0,208,False,False,False,False,0,0
12479,12,0.0,1,3,1,0.0,16.0,16,1.0,30.0,12,False,False,False,False,0,0
12480,10,0.0,1,3,1,0.0,38.0,38,6.0,17.5,24,False,False,False,False,0,0
12481,0,0.0,1,4,1,20.0,44.0,44,1.0,5.52,67,False,False,False,False,0,0
12482,0,0.0,1,4,1,20.0,51.0,51,1.0,5.52,100,False,False,False,False,0,0
12483,0,0.0,1,1,1,0.0,1.0,1,2.0,75.0,0,False,False,False,False,0,0
12484,12,0.0,1,3,1,13.0,43.0,45,1.0,13.11,113,False,False,False,False,0,0
12485,0,0.0,0,1,0,0.0,40.0,40,1.0,0.0,1,False,False,False,False,0,0
12486,6,0.0,1,3,1,12.0,29.0,29,5.0,5.0,18,False,False,False,False,0,0
12487,8,1.0,1,4,1,0.0,10.0,10,1.0,25.0,4,False,False,False,False,0,0
12488,6,1.0,1,3,1,14.0,30.0,30,2.0,25.0,61,False,False,False,False,0,0
12489,8,1.0,1,4,1,26.0,12.0,12,3.0,15.0,18,False,False,False,False,0,0
12491,6,1.0,1,3,1,39.0,4.0,4,2.0,3.5,25,False,False,False,False,0,0
12492,5,0.0,1,3,0,27.0,30.0,30,10.0,32.97,138,False,False,False,False,0,0
12493,0,0.0,1,3,1,0.0,9.0,9,1.0,3.73,1,False,False,False,False,1,0
12494,0,0.0,0,1,1,14.0,5.0,5,1.0,17.91,7,False,False,False,False,1,0
12495,8,0.0,1,3,1,10.0,8.0,8,5.0,250.0,0,False,False,False,False,0,0
12496,5,1.0,1,3,1,18.0,7.0,7,4.0,85.0,0,False,False,False,False,0,1
12497,0,0.0,1,3,1,20.0,6.0,6,12.0,14.0,13,False,False,False,False,0,0
12498,0,0.0,1,1,0,0.0,0.0,0,6.0,250.0,0,False,False,False,False,0,1
12499,0,0.0,1,1,0,0.0,999.0,40,999.0,999.0,0,False,False,True,True,0,1
12500,11,0.0,0,4,1,0.0,20.0,34,1.0,12.0,99,False,False,False,False,0,0
12501,11,1.0,1,4,1,0.0,48.0,48,1.0,761.2,230,False,False,False,False,0,0
12502,8,0.0,1,3,1,12.0,30.0,51,1.0,117.13,34,False,False,False,False,0,0
12503,8,1.0,1,3,1,47.0,144.0,144,1.0,8.46,3,False,False,False,False,0,0
12504,11,1.0,0,4,1,42.0,71.0,83,4.0,13.45,98,False,False,False,False,0,0
12505,8,1.0,1,3,1,0.0,18.0,19,3.0,30.0,948,False,False,False,False,1,0
12506,6,0.0,1,3,1,0.0,67.0,67,3.0,0.0,17,False,False,False,False,0,0
12507,8,0.0,0,1,1,17.0,72.0,72,2.0,32.5,50,False,False,False,False,0,0
12508,5,0.0,1,1,1,0.0,75.0,75,1.0,15.0,166,False,False,False,False,0,0
12509,11,1.0,1,3,1,0.0,104.0,105,2.0,104.85,122,False,False,False,False,0,0
12510,5,0.0,0,1,1,0.0,17.0,17,1.0,10.0,9,False,False,False,False,0,0
12511,6,0.0,0,4,1,0.0,23.0,23,1.0,10.0,5,False,False,False,False,1,0
12512,11,1.0,0,1,1,17.0,97.0,99,4.0,123.325,202,False,False,False,False,0,0
12513,5,1.0,1,3,0,0.0,11.0,11,4.0,72.5,155,False,False,False,False,0,0
12514,6,0.0,1,4,1,16.0,78.0,78,1.0,32.08,25,False,False,False,False,0,0
12515,8,1.0,0,4,1,0.0,71.0,119,5.0,235.26,803,False,False,False,False,1,0
12516,8,0.0,0,3,1,0.0,25.0,26,2.0,20.275,3,False,False,False,False,1,0
12517,8,0.0,0,4,1,0.0,37.0,37,1.0,20.0,63,False,False,False,False,0,0
12518,11,0.0,1,1,1,0.0,67.0,68,7.0,140.0,104,False,False,False,False,0,0
12519,11,0.0,0,3,1,0.0,25.0,25,2.0,85.0,8,False,False,False,False,0,0
12520,11,0.0,0,3,0,0.0,0.0,7,2.0,250.0,2,False,False,False,False,0,0
12521,11,0.0,0,3,0,0.0,0.0,0,2.0,250.0,3,False,False,False,False,0,0
12522,8,0.0,1,3,0,0.0,3.0,3,1.0,22.63,4,False,False,False,False,0,0
12523,8,0.0,1,3,1,0.0,76.0,76,2.0,225.0,19,False,False,False,False,0,0
12524,8,0.0,0,4,1,15.0,16.0,16,7.0,0.0,166,False,False,False,False,0,0
12525,11,1.0,0,3,1,0.0,282.0,289,8.0,46.35,121,False,False,False,False,0,0
12527,5,0.0,0,5,1,0.0,64.0,64,2.0,125.0,10,False,False,False,False,0,0
12528,6,0.0,0,3,1,13.0,35.0,49,1.0,10.0,70,False,False,False,False,1,0
12529,0,1.0,1,4,1,0.0,28.0,28,1.0,13.11,52,False,False,False,False,0,0
12530,8,1.0,1,3,1,17.0,132.0,132,4.0,8.955,170,False,False,False,False,1,0
12531,0,1.0,1,4,1,0.0,151.0,151,4.0,258.885,59,False,False,False,False,0,0
12532,0,0.0,0,4,1,0.0,68.0,68,4.0,33.405,21,False,False,False,False,0,0
12533,8,1.0,1,4,1,0.0,13.0,13,3.0,120.0,29,False,False,False,False,0,0
12534,8,0.0,0,1,1,0.0,83.0,83,1.0,25.0,15,False,False,False,False,0,0
12535,8,0.0,0,3,1,0.0,79.0,79,4.0,74.605,11,False,False,False,False,0,0
12536,8,0.0,1,1,1,0.0,17.0,17,1.0,22.0,5,False,False,False,False,0,0
12537,11,0.0,0,3,1,0.0,61.0,61,1.0,379.5,5,False,False,False,False,0,0
12538,5,0.0,1,3,0,0.0,31.0,31,4.0,17.91,22,False,False,False,False,1,0
12539,5,0.0,0,1,0,0.0,1.0,1,1.0,0.0,0,False,False,False,False,0,0
12540,5,0.0,0,1,0,0.0,4.0,4,1.0,0.0,0,False,False,False,False,0,0
12541,6,1.0,1,3,0,18.0,75.0,118,3.0,55.71,147,False,False,False,False,0,0
12542,11,0.0,0,3,1,0.0,46.0,46,1.0,40.0,31,False,False,False,False,0,0
12543,8,1.0,1,3,1,15.0,28.0,48,1.0,18.01,2,False,False,False,False,0,0
12544,11,0.0,1,1,1,0.0,70.0,77,5.0,10.0,11,False,False,False,False,1,0
12545,8,1.0,0,4,1,20.0,19.0,19,2.0,10.0,19,False,False,False,False,0,0
12546,6,0.0,1,4,1,0.0,13.0,13,2.0,30.0,18,False,False,False,False,1,0
12547,8,1.0,1,3,1,12.0,82.0,82,1.0,12.0,30,False,False,False,False,0,0
12548,5,0.0,1,1,1,0.0,35.0,35,1.0,7.0,1,False,False,False,False,0,0
12549,10,1.0,0,3,1,11.0,105.0,105,6.0,92.475,2,False,False,False,False,0,0
12550,5,0.0,1,1,1,17.0,50.0,50,1.0,12.0,53,False,False,False,False,0,0
12551,5,1.0,1,3,1,0.0,105.0,105,4.0,176.195,79,False,False,False,False,0,0
12552,12,1.0,0,3,1,13.0,246.0,246,2.0,9.5,238,False,False,False,False,0,0
12553,11,0.0,0,4,1,0.0,46.0,46,6.0,200.0,12,False,False,False,False,0,0
12554,8,1.0,1,3,1,43.0,30.0,36,3.0,438.77,135,False,False,False,False,0,0
12555,8,1.0,1,3,1,0.0,16.0,35,3.0,17.91,98,False,False,False,False,1,0
12556,0,0.0,1,4,1,0.0,30.0,30,15.0,90.0,12,False,False,False,False,0,0
12557,12,0.0,1,3,1,18.0,51.0,51,1.0,12.0,18,False,False,False,False,0,0
12558,12,0.0,1,3,1,18.0,52.0,52,1.0,12.0,20,False,False,False,False,0,0
12559,8,1.0,1,3,1,0.0,21.0,36,2.0,3.75,18,False,False,False,False,0,0
12560,12,0.0,1,3,1,0.0,46.0,46,3.0,12.0,39,False,False,False,False,1,0
12561,8,1.0,1,3,1,19.0,42.0,42,1.0,79.0,1,False,False,False,False,0,0
12562,8,1.0,1,3,1,19.0,47.0,47,1.0,79.0,3,False,False,False,False,0,0
12563,8,1.0,1,3,1,19.0,55.0,55,1.0,59.0,3,False,False,False,False,0,0
12564,11,1.0,1,3,1,0.0,45.0,58,5.0,75.0,577,False,False,False,False,0,0
12565,11,0.0,1,1,1,0.0,11.0,11,1.0,10.29,1,False,False,False,False,0,0
12566,0,1.0,1,3,0,53.0,98.0,100,2.0,100.595,160,False,False,False,False,1,0
12567,0,1.0,1,3,1,0.0,40.0,40,6.0,41.535,2,False,False,False,False,1,0
12568,5,0.0,1,1,1,41.0,85.0,85,1.0,279.0,0,False,False,False,False,0,0
12569,11,0.0,1,1,1,17.0,38.0,38,1.0,8.46,55,False,False,False,False,1,0
12570,11,0.0,1,3,1,17.0,23.0,24,1.0,20.0,4,False,False,False,False,0,0
12571,12,0.0,1,3,0,0.0,16.0,21,1.0,25.0,14,False,False,False,False,0,0
12572,6,1.0,1,3,1,13.0,69.0,103,1.0,10.0,79,False,False,False,False,1,0
12573,6,1.0,1,3,1,13.0,64.0,100,1.0,10.0,49,False,False,False,False,1,0
12574,8,0.0,1,3,1,11.0,15.0,15,2.0,27.5,46,False,False,False,False,0,0
12575,6,1.0,1,3,1,0.0,27.0,27,1.0,3.76,55,False,False,False,False,1,0
12576,6,0.0,0,3,1,12.0,59.0,59,1.0,30.0,747,False,False,False,False,1,0
12577,6,0.0,1,3,1,30.0,32.0,32,9.0,100.0,4,False,False,False,False,1,0
12578,8,0.0,1,3,1,0.0,522.0,522,1.0,117.0,1,False,False,False,False,0,0
12579,0,0.0,1,1,1,0.0,29.0,29,1.0,30.0,9,False,False,False,False,1,0
12580,5,0.0,1,1,1,0.0,24.0,24,1.0,15.0,6,False,False,False,False,0,0
12581,6,1.0,1,4,0,12.0,23.0,23,2.0,31.135,33,False,False,False,False,0,0
12582,11,1.0,1,3,1,0.0,1.0,1,3.0,27.54,1,False,False,False,False,0,0
12583,0,0.0,0,1,0,8.0,0.0,0,29.0,140.0,29,False,False,False,False,0,0
12584,4,1.0,1,3,1,32.0,62.0,62,1.0,75.0,3,False,False,False,False,0,0
12585,8,0.0,1,4,1,11.0,35.0,35,1.0,35.0,7,False,False,False,False,0,0
12586,6,1.0,1,3,0,0.0,4.0,4,1.0,15.0,98,False,False,False,False,0,0
12587,5,1.0,1,1,1,16.0,23.0,23,5.0,50.0,327,False,False,False,False,0,0
12588,8,1.0,1,3,1,0.0,205.0,209,7.0,499.3,33,False,False,False,False,1,0
12589,6,1.0,0,3,0,14.0,10.0,10,2.0,38.7,1,False,False,False,False,0,0
12590,5,0.0,1,3,0,18.0,20.0,20,1.0,10.0,11,False,False,False,False,0,0
12591,8,0.0,1,3,1,14.0,36.0,36,2.0,65.0,1,False,False,False,False,0,0
12592,6,1.0,0,3,0,14.0,10.0,10,2.0,38.7,2,False,False,False,False,0,0
12593,8,1.0,1,3,0,12.0,28.0,28,3.0,36.81,18,False,False,False,False,0,0
12594,5,0.0,1,1,1,0.0,4.0,4,3.0,50.0,6,False,False,False,False,0,0
12595,8,0.0,1,4,1,0.0,12.0,12,3.0,10.0,12,False,False,False,False,0,0
12596,5,0.0,1,3,1,0.0,35.0,35,2.0,26.275,34,False,False,False,False,0,0
12597,11,1.0,1,4,1,0.0,57.0,66,1.0,8.75,42,False,False,False,False,0,0
12598,11,0.0,1,3,0,0.0,19.0,19,1.0,20.0,14,False,False,False,False,0,0
12599,11,0.0,1,1,1,0.0,45.0,45,12.0,30.97,43,False,False,False,False,0,0
12600,11,1.0,1,4,0,9.0,62.0,69,5.0,4.99,30,False,False,False,False,0,0
12601,8,0.0,0,1,1,0.0,64.0,64,1.0,49.0,3,False,False,False,False,0,0
12602,0,0.0,0,1,1,999.0,0.0,0,1.0,0.0,0,False,True,False,False,0,0
12603,5,0.0,1,4,1,9.0,51.0,51,2.0,116.04,11,False,False,False,False,0,0
12604,6,1.0,1,3,1,13.0,55.0,104,1.0,10.0,24,False,False,False,False,1,0
12605,6,1.0,1,3,1,13.0,37.0,55,2.0,7.5,136,False,False,False,False,1,0
12606,6,0.0,1,3,1,26.0,63.0,63,1.0,10.0,43,False,False,False,False,0,0
12607,0,0.0,0,3,1,0.0,3.0,3,1.0,5.0,1,False,False,False,False,1,0
12608,8,1.0,1,4,1,11.0,42.0,42,2.0,20.83,10,False,False,False,False,0,0
12609,11,1.0,1,3,1,0.0,42.0,43,2.0,11.1,24,False,False,False,False,0,0
12610,6,0.0,1,3,1,0.0,31.0,31,14.0,62.5,405,False,False,False,False,0,0
12611,11,0.0,1,4,0,18.0,59.0,59,1.0,75.0,13,False,False,False,False,1,0
12612,8,1.0,1,3,1,21.0,17.0,44,2.0,27.5,22,False,False,False,False,0,0
12613,8,0.0,1,4,0,0.0,5.0,5,1.0,40.0,11,False,False,False,False,0,0
12614,5,0.0,1,4,1,0.0,51.0,51,3.0,30.0,4,False,False,False,False,0,0
12615,13,1.0,1,3,1,0.0,26.0,26,1.0,8.0,5,False,False,False,False,0,0
12616,5,0.0,1,3,1,17.0,66.0,76,2.0,34.0,98,False,False,False,False,1,0
12617,6,0.0,1,1,1,0.0,3.0,3,1.0,10.0,4,False,False,False,False,0,0
12618,5,0.0,1,3,0,0.0,40.0,40,3.0,7.46,63,False,False,False,False,0,0
12619,8,1.0,1,3,1,0.0,10.0,10,4.0,6.095,6,False,False,False,False,1,0
12620,11,1.0,1,4,0,6.0,42.0,42,3.0,22.63,56,False,False,False,False,1,0
12621,13,1.0,1,3,1,0.0,7.0,7,3.0,20.0,6,False,False,False,False,0,0
12622,4,0.0,0,4,1,0.0,19.0,20,2.0,383.025,12,False,False,False,False,0,0
12623,11,1.0,0,1,1,0.0,54.0,54,3.0,135.31,59,False,False,False,False,0,0
12624,0,1.0,1,3,1,0.0,57.0,58,1.0,477.05,79,False,False,False,False,1,0
12625,5,0.0,1,1,0,0.0,6.0,6,1.0,36.81,5,False,False,False,False,0,0
12628,0,1.0,0,3,1,0.0,67.0,86,18.0,13.18,465,False,False,False,False,1,0
12629,8,0.0,1,1,1,0.0,63.0,63,1.0,22.0,6,False,False,False,False,0,0
12630,10,1.0,0,3,0,15.0,65.0,65,5.0,30.0,737,False,False,False,False,0,0
12631,4,1.0,1,4,0,12.0,12.0,15,1.0,100.0,40,False,False,False,False,1,0
12632,11,0.0,1,1,1,0.0,58.0,58,2.0,27.705,38,False,False,False,False,0,0
12633,11,1.0,1,3,1,0.0,41.0,41,6.0,2900.05,77,False,False,False,False,1,0
12635,6,0.0,0,3,1,0.0,234.0,238,1.0,0.0,411,False,False,False,False,0,1
12636,10,1.0,1,3,0,15.0,110.0,110,5.0,30.0,374,False,False,False,False,0,0
12637,11,0.0,1,3,0,0.0,68.0,71,2.0,13.45,1,False,False,False,False,0,0
12638,11,0.0,1,3,1,6.0,16.0,22,2.0,25.0,24,False,False,False,False,0,0
12639,6,0.0,0,3,1,0.0,0.0,0,1.0,140.76,2,False,False,False,False,0,0
12640,8,0.0,1,4,1,12.0,40.0,40,2.0,27.5,1,False,False,False,False,0,0
12641,12,0.0,1,3,1,12.0,32.0,32,1.0,17.91,45,False,False,False,False,0,0
12642,11,3.0,1,3,0,0.0,44.0,44,1.0,45.0,1,False,False,False,False,1,0
12643,11,1.0,1,3,0,0.0,61.0,66,3.0,74.61,36,False,False,False,False,0,0
12644,11,1.0,1,4,1,0.0,17.0,17,2.0,32.08,105,False,False,False,False,1,0
12646,6,1.0,1,4,1,9.0,11.0,11,1.0,8.46,3,False,False,False,False,0,0
12647,5,0.0,1,1,0,0.0,1.0,1,1.0,40.0,108,False,False,False,False,0,0
12648,0,0.0,1,4,1,0.0,-5.0,0,1.0,140.35,38,False,False,False,False,0,0
12649,11,0.0,1,1,1,0.0,30.0,30,1.0,65.0,1,False,False,False,False,0,0
12650,5,0.0,1,4,1,0.0,31.0,31,3.0,10.0,75,False,False,False,False,1,0
12651,4,0.0,1,3,1,18.0,5.0,7,1.0,40.0,2,False,False,False,False,1,0
12652,12,0.0,1,4,1,0.0,36.0,36,3.0,0.0,283,False,False,False,False,1,0
12653,8,0.0,1,3,1,0.0,16.0,16,1.0,25.0,10,False,False,False,False,0,0
12654,8,1.0,1,3,1,40.0,98.0,98,1.0,60.0,54,False,False,False,False,0,0
12655,0,0.0,1,4,0,21.0,27.0,27,1.0,30.0,39,False,False,False,False,0,0
12656,6,0.0,1,4,0,0.0,6.0,6,2.0,25.0,2,False,False,False,False,0,0
12657,11,1.0,1,3,1,0.0,25.0,25,2.0,20.0,101,False,False,False,False,1,0
12658,5,1.0,1,3,1,6.0,35.0,35,1.0,27.55,15,False,False,False,False,0,0
12659,11,1.0,1,4,1,10.0,219.0,246,8.0,168.55,231,False,False,False,False,0,0
12660,6,0.0,1,1,1,0.0,78.0,78,2.0,32.5,29,False,False,False,False,0,0
12661,0,0.0,1,3,1,16.0,14.0,14,1.0,25.0,10,False,False,False,False,0,0
